dataset,scope,category,activity_type,country_code,year,factor,unit,method,regulation,source,sector_code,sector_name
EXIOBASE_2020,SCOPE_3,spend_based,Paper and paper products,SI,2020,0.35333694,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_and_paper,Paper and paper products
EXIOBASE_2020,SCOPE_3,spend_based,Printed matter and recorded media (22),SI,2020,0.30662596,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,printed_matter_and,Printed matter and recorded media (22)
EXIOBASE_2020,SCOPE_3,spend_based,Aviation Gasoline,SI,2020,0.97359559,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,aviation_gasoline,Aviation Gasoline
EXIOBASE_2020,SCOPE_3,spend_based,Kerosene Type Jet Fuel,SI,2020,0.97359559,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,kerosene_type_jet,Kerosene Type Jet Fuel
EXIOBASE_2020,SCOPE_3,spend_based,Kerosene,SI,2020,0.97359559,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,kerosene,Kerosene
EXIOBASE_2020,SCOPE_3,spend_based,Heavy Fuel Oil,SI,2020,0.97359559,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,heavy_fuel_oil,Heavy Fuel Oil
EXIOBASE_2020,SCOPE_3,spend_based,Nuclear fuel,SI,2020,0.28273589,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,nuclear_fuel,Nuclear fuel
EXIOBASE_2020,SCOPE_3,spend_based,"Plastics, basic",SI,2020,0.25319334,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plastics_basic,"Plastics, basic"
EXIOBASE_2020,SCOPE_3,spend_based,N-fertiliser,SI,2020,1.16154686,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,n-fertiliser,N-fertiliser
EXIOBASE_2020,SCOPE_3,spend_based,P- and other fertiliser,SI,2020,0.27577283,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,p-_and_other,P- and other fertiliser
EXIOBASE_2020,SCOPE_3,spend_based,Chemicals nec,SI,2020,0.30136512,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,chemicals_nec,Chemicals nec
EXIOBASE_2020,SCOPE_3,spend_based,Charcoal,SI,2020,3.03502916,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,charcoal,Charcoal
EXIOBASE_2020,SCOPE_3,spend_based,Additives/Blending Components,SI,2020,0.59319762,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,additives/blending_components,Additives/Blending Components
EXIOBASE_2020,SCOPE_3,spend_based,Biogasoline,SI,2020,0.32550644,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,biogasoline,Biogasoline
EXIOBASE_2020,SCOPE_3,spend_based,Biodiesels,SI,2020,0.3106063,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,biodiesels,Biodiesels
EXIOBASE_2020,SCOPE_3,spend_based,Other Liquid Biofuels,SI,2020,0.87927233,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_liquid_biofuels,Other Liquid Biofuels
EXIOBASE_2020,SCOPE_3,spend_based,Rubber and plastic products (25),SI,2020,0.41799754,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,rubber_and_plastic,Rubber and plastic products (25)
EXIOBASE_2020,SCOPE_3,spend_based,Glass and glass products,SI,2020,2.20516806,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,glass_and_glass,Glass and glass products
EXIOBASE_2020,SCOPE_3,spend_based,Ceramic goods,SI,2020,2.66720969,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,ceramic_goods,Ceramic goods
EXIOBASE_2020,SCOPE_3,spend_based,"Bricks, tiles and construction products, in baked clay",SI,2020,1.22775113,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,bricks_tiles_and,"Bricks, tiles and construction products, in baked clay"
EXIOBASE_2020,SCOPE_3,spend_based,"Cement, lime and plaster",SI,2020,1.88995856,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,cement_lime_and,"Cement, lime and plaster"
EXIOBASE_2020,SCOPE_3,spend_based,Other non-metallic mineral products,SI,2020,0.94378397,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_non-metallic_mineral,Other non-metallic mineral products
EXIOBASE_2020,SCOPE_3,spend_based,Basic iron and steel and of ferro-alloys and first products thereof,SI,2020,0.47121796,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,basic_iron_and,Basic iron and steel and of ferro-alloys and first products thereof
EXIOBASE_2020,SCOPE_3,spend_based,Precious metals,SI,2020,0.39614714,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,precious_metals,Precious metals
EXIOBASE_2020,SCOPE_3,spend_based,Aluminium and aluminium products,SI,2020,0.73267077,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,aluminium_and_aluminium,Aluminium and aluminium products
EXIOBASE_2020,SCOPE_3,spend_based,"Lead, zinc and tin and products thereof",SI,2020,0.7559626,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,lead_zinc_and,"Lead, zinc and tin and products thereof"
EXIOBASE_2020,SCOPE_3,spend_based,Copper products,SI,2020,0.92054528,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,copper_products,Copper products
EXIOBASE_2020,SCOPE_3,spend_based,Other non-ferrous metal products,SI,2020,0.40673363,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_non-ferrous_metal,Other non-ferrous metal products
EXIOBASE_2020,SCOPE_3,spend_based,Foundry work services,SI,2020,1.18618622,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,foundry_work_services,Foundry work services
EXIOBASE_2020,SCOPE_3,spend_based,"Fabricated metal products, except machinery and equipment (28)",SI,2020,0.39918212,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,fabricated_metal_products,"Fabricated metal products, except machinery and equipment (28)"
EXIOBASE_2020,SCOPE_3,spend_based,Machinery and equipment n.e.c. (29),SI,2020,0.36953468,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,machinery_and_equipment,Machinery and equipment n.e.c. (29)
EXIOBASE_2020,SCOPE_3,spend_based,Office machinery and computers (30),SI,2020,0.23380759,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,office_machinery_and,Office machinery and computers (30)
EXIOBASE_2020,SCOPE_3,spend_based,Electrical machinery and apparatus n.e.c. (31),SI,2020,0.40663883,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electrical_machinery_and,Electrical machinery and apparatus n.e.c. (31)
EXIOBASE_2020,SCOPE_3,spend_based,"Radio, television and communication equipment and apparatus (32)",SI,2020,0.3680844,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,radio_television_and,"Radio, television and communication equipment and apparatus (32)"
EXIOBASE_2020,SCOPE_3,spend_based,"Medical, precision and optical instruments, watches and clocks (33)",SI,2020,0.36738997,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,medical_precision_and,"Medical, precision and optical instruments, watches and clocks (33)"
EXIOBASE_2020,SCOPE_3,spend_based,"Motor vehicles, trailers and semi-trailers (34)",SI,2020,0.3089161,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,motor_vehicles_trailers,"Motor vehicles, trailers and semi-trailers (34)"
EXIOBASE_2020,SCOPE_3,spend_based,Other transport equipment (35),SI,2020,0.55217635,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_transport_equipment,Other transport equipment (35)
EXIOBASE_2020,SCOPE_3,spend_based,Furniture; other manufactured goods n.e.c. (36),SI,2020,0.32779698,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,furniture;_other_manufactured,Furniture; other manufactured goods n.e.c. (36)
EXIOBASE_2020,SCOPE_3,spend_based,Secondary raw materials,SI,2020,0.62270713,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,secondary_raw_materials,Secondary raw materials
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by coal,SI,2020,21.17704809,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_coal,Electricity by coal
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by gas,SI,2020,2.72397131,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_gas,Electricity by gas
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by nuclear,SI,2020,0.16230581,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_nuclear,Electricity by nuclear
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by hydro,SI,2020,0.15932613,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_hydro,Electricity by hydro
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by wind,SI,2020,0.1778485,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_wind,Electricity by wind
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by petroleum and other oil derivatives,SI,2020,3.35997338,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_petroleum,Electricity by petroleum and other oil derivatives
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by biomass and waste,SI,2020,0.83342649,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_biomass,Electricity by biomass and waste
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by solar photovoltaic,SI,2020,0.24893471,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_solar,Electricity by solar photovoltaic
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by Geothermal,SI,2020,0.40704502,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_geothermal,Electricity by Geothermal
EXIOBASE_2020,SCOPE_3,spend_based,Electricity nec,SI,2020,0.42563396,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_nec,Electricity nec
EXIOBASE_2020,SCOPE_3,spend_based,Transmission services of electricity,SI,2020,1.54221254,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,transmission_services_of,Transmission services of electricity
EXIOBASE_2020,SCOPE_3,spend_based,Distribution and trade services of electricity,SI,2020,0.68510144,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,distribution_and_trade,Distribution and trade services of electricity
EXIOBASE_2020,SCOPE_3,spend_based,Coke oven gas,SI,2020,0.33868345,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,coke_oven_gas,Coke oven gas
EXIOBASE_2020,SCOPE_3,spend_based,Blast Furnace Gas,SI,2020,0.4250113,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,blast_furnace_gas,Blast Furnace Gas
EXIOBASE_2020,SCOPE_3,spend_based,Oxygen Steel Furnace Gas,SI,2020,0.40392111,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,oxygen_steel_furnace,Oxygen Steel Furnace Gas
EXIOBASE_2020,SCOPE_3,spend_based,Gas Works Gas,SI,2020,0.34373962,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,gas_works_gas,Gas Works Gas
EXIOBASE_2020,SCOPE_3,spend_based,Biogas,SI,2020,0.39063552,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,biogas,Biogas
EXIOBASE_2020,SCOPE_3,spend_based,Distribution services of gaseous fuels through mains,SI,2020,0.38844733,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,distribution_services_of,Distribution services of gaseous fuels through mains
EXIOBASE_2020,SCOPE_3,spend_based,Steam and hot water supply services,SI,2020,1.40458439,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,steam_and_hot,Steam and hot water supply services
EXIOBASE_2020,SCOPE_3,spend_based,"Collected and purified water, distribution services of water (41)",SI,2020,0.54933681,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,collected_and_purified,"Collected and purified water, distribution services of water (41)"
EXIOBASE_2020,SCOPE_3,spend_based,Construction work (45),SI,2020,0.33277425,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,construction_work_45,Construction work (45)
EXIOBASE_2020,SCOPE_3,spend_based,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",SI,2020,0.27840931,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sale_maintenance_repair,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries"
EXIOBASE_2020,SCOPE_3,spend_based,Retail trade services of motor fuel,SI,2020,0.22147608,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,retail_trade_services,Retail trade services of motor fuel
EXIOBASE_2020,SCOPE_3,spend_based,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",SI,2020,0.306696,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wholesale_trade_and,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)"
EXIOBASE_2020,SCOPE_3,spend_based,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",SI,2020,0.28688231,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,retail_trade_services,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)"
EXIOBASE_2020,SCOPE_3,spend_based,Hotel and restaurant services (55),SI,2020,0.36203892,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,hotel_and_restaurant,Hotel and restaurant services (55)
EXIOBASE_2020,SCOPE_3,spend_based,Railway transportation services,SI,2020,0.62683973,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,railway_transportation_service,Railway transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Other land transportation services,SI,2020,0.48680296,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_land_transportation,Other land transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Transportation services via pipelines,SI,2020,0.85668432,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,transportation_services_via,Transportation services via pipelines
EXIOBASE_2020,SCOPE_3,spend_based,Sea and coastal water transportation services,SI,2020,0.48449463,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sea_and_coastal,Sea and coastal water transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Inland water transportation services,SI,2020,0.48986617,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,inland_water_transportation,Inland water transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Air transport services (62),SI,2020,1.53433785,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,air_transport_services,Air transport services (62)
EXIOBASE_2020,SCOPE_3,spend_based,Supporting and auxiliary transport services; travel agency services (63),SI,2020,0.27219043,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,supporting_and_auxiliary,Supporting and auxiliary transport services; travel agency services (63)
EXIOBASE_2020,SCOPE_3,spend_based,Post and telecommunication services (64),SI,2020,0.62344738,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,post_and_telecommunication,Post and telecommunication services (64)
EXIOBASE_2020,SCOPE_3,spend_based,"Financial intermediation services, except insurance and pension funding services (65)",SI,2020,0.15315043,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,financial_intermediation_servi,"Financial intermediation services, except insurance and pension funding services (65)"
EXIOBASE_2020,SCOPE_3,spend_based,"Insurance and pension funding services, except compulsory social security services (66)",SI,2020,0.10247012,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,insurance_and_pension,"Insurance and pension funding services, except compulsory social security services (66)"
EXIOBASE_2020,SCOPE_3,spend_based,Services auxiliary to financial intermediation (67),SI,2020,0.16804131,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,services_auxiliary_to,Services auxiliary to financial intermediation (67)
EXIOBASE_2020,SCOPE_3,spend_based,Real estate services (70),SI,2020,0.20147083,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,real_estate_services,Real estate services (70)
EXIOBASE_2020,SCOPE_3,spend_based,Renting services of machinery and equipment without operator and of personal and household goods (71),SI,2020,0.26284469,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,renting_services_of,Renting services of machinery and equipment without operator and of personal and household goods (71)
EXIOBASE_2020,SCOPE_3,spend_based,Computer and related services (72),SI,2020,0.26710941,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,computer_and_related,Computer and related services (72)
EXIOBASE_2020,SCOPE_3,spend_based,Research and development services (73),SI,2020,0.40061288,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,research_and_development,Research and development services (73)
EXIOBASE_2020,SCOPE_3,spend_based,Other business services (74),SI,2020,0.18000171,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_business_services,Other business services (74)
EXIOBASE_2020,SCOPE_3,spend_based,Public administration and defence services; compulsory social security services (75),SI,2020,0.31218866,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,public_administration_and,Public administration and defence services; compulsory social security services (75)
EXIOBASE_2020,SCOPE_3,spend_based,Education services (80),SI,2020,0.15285665,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,education_services_80,Education services (80)
EXIOBASE_2020,SCOPE_3,spend_based,Health and social work services (85),SI,2020,0.2273249,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,health_and_social,Health and social work services (85)
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: incineration,SI,2020,2.02293362,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Paper waste for treatment: incineration,SI,2020,0.70768025,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_waste_for,Paper waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Plastic waste for treatment: incineration,SI,2020,1.16578932,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plastic_waste_for,Plastic waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Intert/metal waste for treatment: incineration,SI,2020,0.55359718,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,intert/metal_waste_for,Intert/metal waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Textiles waste for treatment: incineration,SI,2020,2.01543349,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,textiles_waste_for,Textiles waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Wood waste for treatment: incineration,SI,2020,1.21337447,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wood_waste_for,Wood waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Oil/hazardous waste for treatment: incineration,SI,2020,0.73529714,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,oil/hazardous_waste_for,Oil/hazardous waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: biogasification and land application,SI,2020,1.63374028,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Paper waste for treatment: biogasification and land application,SI,2020,1.634484,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_waste_for,Paper waste for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Sewage sludge for treatment: biogasification and land application,SI,2020,0.60096316,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sewage_sludge_for,Sewage sludge for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: composting and land application,SI,2020,1.01361265,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: composting and land application
EXIOBASE_2020,SCOPE_3,spend_based,Paper and wood waste for treatment: composting and land application,SI,2020,1.23083398,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_and_wood,Paper and wood waste for treatment: composting and land application
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: waste water treatment,SI,2020,0.62460308,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: waste water treatment
EXIOBASE_2020,SCOPE_3,spend_based,Other waste for treatment: waste water treatment,SI,2020,0.52815371,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_waste_for,Other waste for treatment: waste water treatment
